gene_id,cancer_cohort,effect_size,effect_size_label,adjusted_p_value,de_score,cancer_association_raw_score,cancer_association_score,cancer_association_availability,clinical_category,clinical_direction,clinical_score,clinical_availability,cross_cancer_cohort_count,cross_cancer_score,cross_cancer_availability,functional_description,pathway_count,final_score,rank,scoring_version
SMAD9,TCGA-COAD,-1.3698629882312794,log2_fold_change,1.1808938871449659e-15,0.7945949440744812,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,SMAD family member 9,1,0.4486487360186203,2687,1.0
PTTG1,TCGA-COAD,1.3438919921541856,log2_fold_change,3.213515410837262e-18,0.7897459106484774,0.00479,0.00479,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,"PTTG1 regulator of sister chromatid separation, securin",3,0.4486339776621193,2688,1.0
PDE4D,TCGA-COAD,-1.3343968787310256,log2_fold_change,4.3155217054153674e-21,0.7870951057089287,0.0074,0.0074,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,phosphodiesterase 4D,3,0.44862377642723217,2689,1.0
LGSN,TCGA-COAD,-1.3690690687361422,log2_fold_change,2.0189244434568245e-07,0.7944656365164544,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,"lengsin, lens protein with glutamine synthetase domain",0,0.4486164091291136,2690,1.0
HIST1H3E,TCGA-COAD,-1.3689706720109145,log2_fold_change,2.2035231990222387e-12,0.794400982737441,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.44860024568436024,2691,1.0
RARRES3,TCGA-COAD,-1.3678538120416182,log2_fold_change,1.2788002091035957e-08,0.7943363289584277,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4485840822396069,2692,1.0
CRAT,TCGA-COAD,-1.3676785007675267,log2_fold_change,5.720471418818033e-24,0.7942716751794142,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,carnitine O-acetyltransferase,3,0.4485679187948536,2693,1.0
FGFBP1,TCGA-COAD,-1.3676578884530093,log2_fold_change,1.6368309261009673e-08,0.7942070214004009,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,fibroblast growth factor binding protein 1,1,0.4485517553501002,2694,1.0
CLCN4,TCGA-COAD,1.3674777758826542,log2_fold_change,4.5811959998793236e-21,0.7941423676213875,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,Cl-/H+ antiporter 4,1,0.44853559190534686,2695,1.0
DTL,TCGA-COAD,1.3674144465290787,log2_fold_change,1.5979205376711933e-14,0.7940777138423741,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,denticleless E3 ubiquitin protein ligase adapter,2,0.44851942846059356,2696,1.0
SVIL,TCGA-COAD,-1.3668917107282963,log2_fold_change,2.0770024571480832e-08,0.7939484062843474,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,supervillin,0,0.44848710157108684,2697,1.0
CD3EAP,TCGA-COAD,1.3666245693331067,log2_fold_change,1.1537516368351496e-30,0.7938837525053339,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4484709381263335,2698,1.0
CEBPA,TCGA-COAD,-0.6561749019273435,log2_fold_change,3.959118874485052e-07,0.5139328893773841,0.279914,0.279914,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,CCAAT enhancer binding protein alpha,4,0.448461722344346,2699,1.0
TAF1D,TCGA-COAD,1.3664523196315876,log2_fold_change,2.190976413650499e-38,0.7938190987263205,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,"TATA-box binding protein associated factor, RNA polymerase I subunit D",6,0.4484547746815801,2700,1.0
JAM3,TCGA-COAD,-1.3440775712092776,log2_fold_change,3.764086169479869e-11,0.7899398719855175,0.0037,0.0037,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,junctional adhesion molecule 3,2,0.4484099679963794,2701,1.0
KIAA1383,TCGA-COAD,-1.366046426743987,log2_fold_change,5.42198273964182e-17,0.7936251373892804,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4484062843473201,2702,1.0
PODN,TCGA-COAD,-1.365990900562851,log2_fold_change,1.7543091524302804e-10,0.793560483610267,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,podocan,0,0.44839012090256675,2703,1.0
CCNYL1,TCGA-COAD,-1.3658304025243029,log2_fold_change,2.2339314848206023e-20,0.7934958298312537,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,cyclin Y like 1,0,0.4483739574578134,2704,1.0
SLC14A1,TCGA-COAD,-1.343666203308886,log2_fold_change,1.805408513676353e-13,0.7895519493114372,0.0037,0.0037,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,solute carrier family 14 member 1 (Kidd blood group),1,0.4483129873278593,2705,1.0
DUSP1,TCGA-COAD,-1.364874313491386,log2_fold_change,4.842634327842751e-16,0.7932372147152001,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,dual specificity phosphatase 1,2,0.44830930367880006,2706,1.0
IL11RA,TCGA-COAD,-1.349605398260274,log2_fold_change,1.03823279338268e-14,0.7909096786707183,0.00222,0.00222,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,interleukin 11 receptor subunit alpha,1,0.44828241966767957,2707,1.0
LST-3TM12,TCGA-COAD,1.3640900307010062,log2_fold_change,2.941480361258061e-31,0.7931079071571734,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.44827697678929335,2708,1.0
ATP8A2,TCGA-COAD,-1.337901270680539,log2_fold_change,2.7271643921166134e-13,0.7881942199521562,0.00479,0.00479,available,,,0.0,no_support,3,1.0,available,ATPase phospholipid transporting 8A2,1,0.44824605498803904,2709,1.0
PLA2G4A,TCGA-COAD,-1.3634464352720448,log2_fold_change,1.518947101085373e-13,0.7929785995991465,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,phospholipase A2 group IVA,13,0.44824464989978663,2710,1.0
TUBB3,TCGA-COAD,1.2016860310421276,log2_fold_change,5.271236043056185e-15,0.7553501002133575,0.037558,0.037558,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,tubulin beta 3 class III,32,0.44822702505333933,2711,1.0
HSD17B6,TCGA-COAD,-1.3631853317414286,log2_fold_change,1.2517152052756713e-10,0.7928492920411198,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,hydroxysteroid 17-beta dehydrogenase 6,1,0.4482123230102799,2712,1.0
QSOX2,TCGA-COAD,1.3400454801296269,log2_fold_change,4.0659165122971695e-28,0.7883881812891963,0.00444,0.00444,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,quiescin sulfhydryl oxidase 2,0,0.44820704532229905,2713,1.0
TMEM47,TCGA-COAD,-1.3630755926999836,log2_fold_change,4.537114966475627e-12,0.7927846382621064,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,transmembrane protein 47,0,0.4481961595655266,2714,1.0
KLF8,TCGA-COAD,-1.362902251407128,log2_fold_change,2.454247319147805e-17,0.792719984483093,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,KLF transcription factor 8,0,0.44817999612077325,2715,1.0
CDCA2,TCGA-COAD,1.19016229745864,log2_fold_change,2.279295707502685e-12,0.7519881037046615,0.040703,0.040703,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,cell division cycle associated 2,0,0.4481727759261654,2716,1.0
CKMT1B,TCGA-COAD,-1.3622066007163554,log2_fold_change,5.232096704736153e-18,0.7925906769250662,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,"creatine kinase, mitochondrial 1B",1,0.4481476692312666,2717,1.0
PRPH2,TCGA-COAD,-1.3586951048951046,log2_fold_change,6.555035646107349e-18,0.7923320618090127,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,peripherin 2,0,0.44808301545225315,2718,1.0
RPS6KL1,TCGA-COAD,1.358596085621694,log2_fold_change,1.3816838780226419e-24,0.7922674080299994,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,ribosomal protein S6 kinase like 1,0,0.44806685200749985,2719,1.0
MORC4,TCGA-COAD,1.3583310506566608,log2_fold_change,1.093096802928874e-40,0.792202754250986,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,MORC family CW-type zinc finger 4,0,0.4480506885627465,2720,1.0
BFSP2,TCGA-COAD,-1.3574032406617773,log2_fold_change,7.93548125393918e-10,0.7920087929139458,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,beaded filament structural protein 2,0,0.4480021982284864,2721,1.0
GOLM1,TCGA-COAD,-1.3568279293876877,log2_fold_change,6.371739354164369e-23,0.7919441391349324,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,golgi membrane protein 1,2,0.4479860347837331,2722,1.0
C20orf160,TCGA-COAD,-1.356104596622889,log2_fold_change,5.448720837703703e-23,0.791879485355919,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.44796987133897975,2723,1.0
CENPP,TCGA-COAD,1.3560806754221382,log2_fold_change,2.9891981365328264e-17,0.7918148315769057,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,centromere protein P,7,0.4479537078942264,2724,1.0
C12orf48,TCGA-COAD,1.3551156660412778,log2_fold_change,2.064574579254544e-15,0.7917501777978923,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4479375444494731,2725,1.0
DCUN1D5,TCGA-COAD,1.3548615981579395,log2_fold_change,6.51616109008383e-30,0.7916855240188789,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,defective in cullin neddylation 1 domain containing 5,1,0.44792138100471973,2726,1.0
EGR4,TCGA-COAD,1.3225595173119562,log2_fold_change,3.73754747588906e-11,0.7842503394323398,0.0074,0.0074,available,,,0.0,no_support,3,1.0,available,early growth response 4,1,0.44791258485808494,2727,1.0
ASNS,TCGA-COAD,1.2838559440559436,log2_fold_change,5.903600457850665e-31,0.7764272321717204,0.015212,0.015212,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,asparagine synthetase (glutamine-hydrolyzing),4,0.4479098080429301,2728,1.0
AIF1L,TCGA-COAD,-1.35473621865939,log2_fold_change,4.696435795627479e-16,0.7916208702398655,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,allograft inflammatory factor 1 like,0,0.4479052175599664,2729,1.0
ADORA2A,TCGA-COAD,-1.289626547842401,log2_fold_change,2.1098153818780574e-19,0.777526346414948,0.014037,0.014037,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,adenosine A2a receptor,4,0.44789083660373696,2730,1.0
PPAPDC3,TCGA-COAD,-1.3547318352379332,log2_fold_change,2.362239911689021e-10,0.7915562164608522,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.44788905411521307,2731,1.0
LILRA1,TCGA-COAD,-1.3515490278014668,log2_fold_change,3.967116228452862e-12,0.7912976013447987,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,leukocyte immunoglobulin like receptor A1,1,0.44782440033619964,2732,1.0
MFI2,TCGA-COAD,1.3514648047074864,log2_fold_change,1.2591531054432472e-11,0.7912329475657852,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.44780823689144633,2733,1.0
LOC100130015,TCGA-COAD,1.3509301637387003,log2_fold_change,2.2928003457448776e-14,0.7911036400077585,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4477759100019396,2734,1.0
RRS1,TCGA-COAD,1.350004016714994,log2_fold_change,2.494923999584267e-28,0.7909743324497317,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,regulator of ribosome synthesis 1,0,0.4477435831124329,2735,1.0
RBM47,TCGA-COAD,-1.2710814429472972,log2_fold_change,1.4632753783675856e-17,0.7735824658951316,0.017391,0.017391,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,RNA binding motif protein 47,0,0.4477433664737829,2736,1.0
ADAMTS15,TCGA-COAD,-1.3492208169878896,log2_fold_change,1.775313349616064e-10,0.7908450248917049,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,ADAM metallopeptidase with thrombospondin type 1 motif 15,2,0.44771125622292623,2737,1.0
GRB7,TCGA-COAD,1.3083522599351856,log2_fold_change,4.574711036482616e-13,0.7815348807137777,0.009251,0.009251,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,growth factor receptor bound protein 7,6,0.44769647017844444,2738,1.0
ISM2,TCGA-COAD,1.332628910114276,log2_fold_change,4.432250938209767e-08,0.7867071830348484,0.00407,0.00407,available,,,0.0,no_support,3,1.0,available,isthmin 2,0,0.4476942957587121,2739,1.0
SLC12A8,TCGA-COAD,1.2821047160156915,log2_fold_change,1.0638901507924362e-13,0.7759746557186268,0.014801,0.014801,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,solute carrier family 12 member 8,0,0.4476939139296567,2740,1.0
WDR4,TCGA-COAD,1.347921900051169,log2_fold_change,1.692209073225508e-20,0.7905864097756514,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,WDR4 tRNA N7-guanosine methyltransferase non-catalytic subunit,1,0.44764660244391286,2741,1.0
PJA2,TCGA-COAD,-1.347551867644551,log2_fold_change,1.8918129858821447e-32,0.790521755996638,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,praja ring finger ubiquitin ligase 2,1,0.4476304389991595,2742,1.0
HRC,TCGA-COAD,-1.346511052362272,log2_fold_change,1.101122349202332e-12,0.7904571022176247,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,histidine rich calcium binding protein,2,0.44761427555440614,2743,1.0
KCNIP3,TCGA-COAD,-1.3463030104042293,log2_fold_change,2.443151563008078e-08,0.7903277946595979,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,potassium voltage-gated channel interacting protein 3,2,0.4475819486648995,2744,1.0
LILRB1,TCGA-COAD,-1.3460222411734613,log2_fold_change,1.8351365096819353e-14,0.7902631408805845,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,leukocyte immunoglobulin like receptor B1,1,0.4475657852201461,2745,1.0
TNFSF12,TCGA-COAD,-1.269306464267439,log2_fold_change,4.8321947986348976e-14,0.7729359281049978,0.017268,0.017268,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,TNF superfamily member 12,2,0.44755098202624943,2746,1.0
ZNF643,TCGA-COAD,1.3459802916595596,log2_fold_change,1.0270308450944136e-21,0.790198487101571,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.44754962177539276,2747,1.0
C21orf15,TCGA-COAD,-1.3458469384274263,log2_fold_change,5.925807712470358e-06,0.7901338333225577,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4475334583306394,2748,1.0
POLE,TCGA-COAD,0.5097015947467174,log2_fold_change,1.4499190710063578e-08,0.40641365487812764,0.38364,0.38364,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,"DNA polymerase epsilon, catalytic subunit",10,0.4475134137195319,2749,1.0
PAICS,TCGA-COAD,1.329502328159645,log2_fold_change,6.239435331015879e-28,0.7862546065817547,0.0037,0.0037,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase,1,0.4474886516454387,2750,1.0
RNASEL,TCGA-COAD,-1.3439913866621191,log2_fold_change,3.9007989113095583e-25,0.7898752182065042,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,ribonuclease L,2,0.4474688045516261,2751,1.0
C12orf36,TCGA-COAD,-1.3439912843254298,log2_fold_change,1.4913844453510992e-06,0.7898105644274908,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.44745264110687266,2752,1.0
PEX11A,TCGA-COAD,-1.3437960770936384,log2_fold_change,1.2622986110746137e-23,0.789681256869464,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,peroxisomal biogenesis factor 11 alpha,2,0.447420314217366,2753,1.0
ADAMTS19,TCGA-COAD,-1.343754204332253,log2_fold_change,8.61790330023185e-15,0.7896166030904507,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,ADAM metallopeptidase with thrombospondin type 1 motif 19,2,0.44740415077261264,2754,1.0
POLE2,TCGA-COAD,1.1647567201091604,log2_fold_change,8.629956340438704e-12,0.7432598435378548,0.046253,0.046253,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,"DNA polymerase epsilon 2, accessory subunit",10,0.4473782108844637,2755,1.0
AQP11,TCGA-COAD,-1.3232056541019943,log2_fold_change,1.8294396159383904e-11,0.7845736083274067,0.00481,0.00481,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,aquaporin 11,1,0.44734590208185165,2756,1.0
WFIKKN2,TCGA-COAD,-1.3433677042469727,log2_fold_change,1.2044903905537525e-08,0.7892933341953837,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2",0,0.4473233335488459,2757,1.0
KCNN4,TCGA-COAD,1.299823784751835,log2_fold_change,3.964919185330811e-16,0.7800478437964699,0.009212,0.009212,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,potassium calcium-activated channel subfamily N member 4,1,0.4473149609491175,2758,1.0
DMAP1,TCGA-COAD,-0.3829272215589281,log2_fold_change,7.384192784380288e-15,0.2891963535268636,0.0,0.0,no_support,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,DNA methyltransferase 1 associated protein 1,1,0.4472990883817159,2759,1.0
BRP44L,TCGA-COAD,-1.3423650776053222,log2_fold_change,7.26884657771156e-30,0.7890347190793302,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4472586797698326,2760,1.0
RP1L1,TCGA-COAD,1.3292577008357496,log2_fold_change,3.63466654863164e-17,0.7860606452447145,0.00296,0.00296,available,,,0.0,no_support,3,1.0,available,RP1 like 1,0,0.4472551613111786,2761,1.0
VGF,TCGA-COAD,1.342198379669111,log2_fold_change,8.81243496325695e-10,0.7889054115213034,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,VGF nerve growth factor inducible,3,0.44722635288032586,2762,1.0
FLJ36777,TCGA-COAD,-1.341590772641992,log2_fold_change,1.9562127079148546e-15,0.7887114501842633,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.44717786254606584,2763,1.0
FOXP3,TCGA-COAD,1.2547502984820058,log2_fold_change,1.8113504567699463e-09,0.7694446240382751,0.019213,0.019213,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,forkhead box P3,2,0.44716440600956875,2764,1.0
MBOAT1,TCGA-COAD,-1.3410232048439354,log2_fold_change,9.917982815402549e-24,0.7885821426262365,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,membrane bound glycerophospholipid O-acyltransferase 1,2,0.4471455356565591,2765,1.0
PABPC5,TCGA-COAD,-1.340568829950537,log2_fold_change,1.6046844077189914e-10,0.7885174888472232,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,poly(A) binding protein cytoplasmic 5,0,0.4471293722118058,2766,1.0
SOX6,TCGA-COAD,-1.3397097987378477,log2_fold_change,6.641021585930685e-14,0.788323527510183,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,SRY-box transcription factor 6,1,0.44708088187754574,2767,1.0
F2RL2,TCGA-COAD,1.320575857069759,log2_fold_change,1.885222986521165e-10,0.783927070537273,0.004386,0.004386,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,coagulation factor II thrombin receptor like 2,3,0.44707826763431824,2768,1.0
NPM3,TCGA-COAD,1.3058648047074897,log2_fold_change,5.947850621342529e-21,0.7808883429236438,0.0074,0.0074,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,nucleophosmin/nucleoplasmin 3,0,0.44707208573091095,2769,1.0
